Date,Open,High,Low,Close,Volume,Adj Close
2009-05-26,887.00,920.02002,881.46002,919.14001,5788812500,919.14001
2009-05-18,886.07001,924.59998,879.60999,887.00,6339728000,887.00
2009-05-11,922.98999,922.98999,878.94,882.88,6337752000,882.88
2009-05-04,879.21002,930.16998,879.21002,929.22998,7952024000,929.22998
2009-04-27,862.82001,888.70001,847.12,877.52002,6043558000,877.52002
2009-04-20,868.27002,871.79999,826.83002,866.22998,7083169900,866.22998
2009-04-13,855.33002,875.63,835.58002,869.59998,6839301900,869.59998
2009-04-06,839.75,856.90997,814.53003,856.56,6226187600,856.56
2009-03-30,809.07001,845.60999,779.81,842.50,6286869900,842.50
2009-03-23,772.31,832.97998,772.31,815.94,6952819900,815.94
2009-03-16,758.84003,803.23999,749.92999,768.53998,7963276000,768.53998
2009-03-09,680.76001,758.28998,672.88,756.54999,7459435800,756.54999
2009-03-02,729.57001,729.57001,666.78998,683.38,7592844000,683.38
2009-02-23,773.25,780.12,734.52002,735.09003,7550775800,735.09003
2009-02-17,818.60999,818.60999,754.25,770.04999,6401515100,770.04999
2009-02-09,868.23999,875.01001,808.06,826.84003,6008821900,826.84003
2009-02-02,823.09003,870.75,812.87,868.59998,6217632000,868.59998
2009-01-26,832.50,877.85999,821.66998,825.88,5602004000,825.88
2009-01-20,849.64001,849.64001,804.29999,831.95001,6129762500,831.95001
2009-01-12,890.40002,890.40002,817.03998,850.12,6058756000,850.12
2009-01-05,929.16998,943.84998,888.31,890.34998,5043904000,890.34998
2008-12-29,872.37,934.72998,857.07001,931.79999,3793110000,931.79999
2008-12-22,887.20001,887.37,857.09003,872.79999,3087105000,872.79999
2008-12-15,881.07001,918.84998,857.71997,887.88,5855972000,887.88
2008-12-08,882.71002,918.57001,851.34998,879.72998,5932454000,879.72998
2008-12-01,888.60999,888.60999,815.69,876.07001,6093950000,876.07001
2008-11-24,801.20001,896.25,801.20001,896.23999,5841565000,896.23999
2008-11-17,873.22998,882.28998,741.02002,800.03003,7349040000,800.03003
2008-11-10,936.75,951.95001,818.69,873.28998,5812934000,873.28998
2008-11-03,968.66998,1007.51001,899.72998,930.98999,5296816000,930.98999
2008-10-27,874.28003,984.38,845.27002,968.75,6460596000,968.75
2008-10-20,943.51001,985.44,852.84998,876.77002,6037080000,876.77002
2008-10-13,912.75,1044.31006,865.83002,940.54999,7306794000,940.54999
2008-10-06,1097.56006,1097.56006,839.79999,899.21997,8403357900,899.21997
2008-09-29,1209.06995,1209.06995,1098.14001,1099.22998,6205326000,1099.22998
2008-09-22,1255.37,1255.37,1179.79004,1213.27002,5327094000,1213.27002
2008-09-15,1250.92004,1265.12,1133.50,1255.07996,9328214000,1255.07996
2008-09-08,1249.50,1274.42004,1211.54004,1251.69995,6883584000,1251.69995
2008-09-02,1287.82996,1303.04004,1217.22998,1242.31006,5017530000,1242.31006
2008-08-25,1290.46997,1300.68005,1263.20996,1282.82996,3530036000,1282.82996
2008-08-18,1298.14001,1300.21997,1261.16003,1292.19995,4063548000,1292.19995
2008-08-11,1294.42004,1313.15002,1274.85999,1298.19995,4534404000,1298.19995
2008-08-04,1253.27002,1297.84998,1247.44995,1296.31995,4188240000,1296.31995
2008-07-28,1257.76001,1284.93005,1234.37,1260.31006,5071890000,1260.31006
2008-07-21,1261.81995,1291.17004,1248.82996,1257.76001,5663448000,1257.76001
2008-07-14,1241.60999,1262.31006,1200.43994,1260.68005,6511124000,1260.68005
2008-07-07,1262.90002,1277.35999,1225.34998,1239.48999,5812632000,1239.48999
2008-06-30,1278.06006,1292.17004,1252.01001,1262.90002,4850575000,1262.90002
2008-06-23,1319.77002,1335.63,1272.00,1278.38,5031320000,1278.38
2008-06-16,1358.84998,1366.58997,1314.45996,1317.93005,4443808000,1317.93005
