Date,Open,High,Low,Close,Volume,Adj Close
2005-11-21,11.18,11.38,10.50,10.88,000,10.88
2005-11-14,11.99,12.69,10.96,11.12,000,11.12
2005-11-07,13.11,13.65,11.63,11.63,000,11.63
2005-10-31,14.04,15.66,12.50,13.17,000,13.17
2005-10-24,16.18,16.44,13.72,14.25,000,14.25
2005-10-17,15.30,16.27,13.47,16.13,000,16.13
2005-10-10,14.93,17.19,14.83,14.87,000,14.87
2005-10-03,12.37,15.63,11.98,14.59,000,14.59
2005-09-26,13.27,13.47,11.92,11.92,000,11.92
2005-09-19,12.17,14.39,11.83,12.96,000,12.96
2005-09-12,11.66,13.26,11.07,11.22,000,11.22
2005-09-06,14.17,14.18,11.96,11.98,000,11.98
2005-08-29,14.34,14.41,12.31,13.57,000,13.57
2005-08-22,13.67,14.20,13.00,13.72,000,13.72
2005-08-15,12.87,13.89,12.08,13.42,000,13.42
2005-08-08,12.56,13.29,11.51,12.74,000,12.74
2005-08-01,11.75,12.92,11.36,12.48,000,12.48
2005-07-25,11.12,11.73,10.24,11.57,000,11.57
2005-07-18,11.09,11.21,9.88,10.52,000,10.52
2005-07-11,10.96,11.44,10.13,10.33,000,10.33
2005-07-05,12.41,13.92,11.09,11.45,000,11.45
2005-06-27,12.73,12.78,11.38,11.40,000,11.40
2005-06-20,12.51,12.53,10.81,12.18,000,12.18
2005-06-13,12.12,12.12,10.78,11.48,000,11.48
2005-06-06,12.68,13.07,11.47,11.96,000,11.96
2005-05-31,12.69,13.45,11.52,12.15,000,12.15
2005-05-23,13.38,13.45,11.65,12.15,000,12.15
2005-05-16,16.87,16.87,13.07,13.14,000,13.14
2005-05-09,14.11,17.70,13.53,16.32,000,16.32
2005-05-02,15.45,16.01,13.11,14.05,000,14.05
2005-04-25,15.29,16.92,14.19,15.31,000,15.31
2005-04-18,18.33,18.59,14.20,15.38,000,15.38
2005-04-11,12.09,18.05,11.20,17.74,000,17.74
2005-04-04,14.53,14.76,11.52,12.62,000,12.62
2005-03-28,14.01,14.68,12.92,14.09,000,14.09
2005-03-21,13.62,14.89,12.97,13.42,000,13.42
2005-03-14,12.82,13.81,12.33,13.14,000,13.14
2005-03-07,12.36,12.98,11.95,12.80,000,12.80
2005-02-28,11.89,13.07,11.66,11.94,000,11.94
2005-02-22,12.18,13.20,10.92,11.49,000,11.49
2005-02-14,11.28,12.12,11.03,11.18,000,11.18
2005-02-07,11.53,12.02,11.25,11.43,000,11.43
2005-01-31,13.63,13.63,10.90,11.21,000,11.21
2005-01-24,14.38,14.75,12.83,13.24,000,13.24
2005-01-18,13.13,14.46,12.30,14.36,000,14.36
2005-01-10,13.92,13.94,12.29,12.43,000,12.43
2005-01-03,13.39,14.45,12.94,13.49,000,13.49
