Date,Open,High,Low,Close,Volume,Adj Close
2006-11-06,136.96001,139.14,136.86,138.24001,71809500,115.87899
2006-10-30,137.66,138.31,135.62,136.53999,67207400,114.45396
2006-10-23,136.56,139.00,136.39,137.91,68928300,115.60237
2006-10-16,136.52,137.37,135.67,136.84,66355900,114.70544
2006-10-09,134.85001,136.71001,134.30,136.63,62950900,114.52941
2006-10-02,133.53999,135.41,132.64999,135.00999,66235100,113.17145
2006-09-25,131.73,133.99001,131.05,133.58,71051600,111.97276
2006-09-18,131.78999,132.77,131.00,131.47,77269300,110.20407
2006-09-11,129.86,132.45,129.48,131.96001,67155800,110.61481
2006-09-05,131.50999,131.85001,129.35001,130.28,59377400,108.72837
2006-08-28,129.64999,131.58,129.64,131.42,50171200,109.67978
2006-08-21,130.17999,130.52,129.19,129.81,53860900,108.33611
2006-08-14,127.63,130.69,126.92,130.69,65400100,109.07055
2006-08-07,127.90,128.60001,126.28,127.01,66398700,105.99931
2006-07-31,127.66,129.42999,126.60,128.20,67915500,106.99245
2006-07-24,124.44,128.14,124.44,127.98,88456900,106.80885
2006-07-17,123.52,126.30,122.39,123.95,110263000,103.44551
2006-07-10,126.94,127.43,122.83,123.52,84562800,103.08664
2006-07-03,127.43,128.00999,126.29,126.61,56323500,105.66548
2006-06-26,124.54,127.66,123.65,127.28,66982100,106.22465
2006-06-19,125.40,125.70,123.55,124.44,72996000,103.85445
2006-06-12,125.88,126.36,122.34,124.65,134676300,104.02972
2006-06-05,128.85001,128.86,123.87,125.35,125026500,104.15356
2006-05-30,127.97,129.42999,126.05,129.00,81192600,107.18635
2006-05-22,126.28,128.38,124.76,128.38,102646300,106.6712
2006-05-15,128.78999,130.00,125.80,127.10,100634400,105.60764
2006-05-08,132.50999,132.77,129.19,129.24001,59322400,107.38577
2006-05-01,131.47,132.80,130.32001,132.52,56076900,110.11113
2006-04-24,130.89,131.75,129.59,131.47,76900300,109.23868
2006-04-17,128.83,131.86,128.02,131.14999,80463300,108.97278
2006-04-10,129.74001,130.08,128.25,128.71001,52095300,106.94539
2006-04-03,130.07001,131.39999,129.35001,129.53999,61025600,107.63503
2006-03-27,130.03,130.98,129.05,129.83,61921100,107.876
2006-03-20,130.64,130.99001,129.45,130.21001,54832000,108.19174
2006-03-13,128.84,131.47,128.53,130.62,56313700,108.5324
2006-03-06,129.14,129.17999,127.18,128.59,60551200,106.42247
2006-02-27,129.39999,130.07001,128.13,128.75999,58587900,106.56316
2006-02-21,129.11,129.64999,128.28,129.41,42245900,107.10111
2006-02-13,126.60,129.21001,125.95,128.81,66020900,106.60455
2006-02-06,126.44,128.10001,125.40,126.64,60534800,104.80863
2006-01-30,128.44,128.81,126.14,126.27,67974900,104.50241
2006-01-23,126.21,128.66,125.84,128.53999,68967800,106.38109
2006-01-17,128.20,128.89999,125.97,125.97,80905600,104.25414
2006-01-09,128.42,129.44,128.20,128.67999,44690600,106.49695
2006-01-03,125.19,128.58,124.39,128.44,58837400,106.29833
2005-12-27,126.96,127.05,124.36,124.51,38174500,103.04582
2005-12-19,126.73,126.87,125.48,126.76,41473600,104.90794
2005-12-12,126.71,128.09,125.96,126.36,60706800,104.5769
2005-12-05,126.70,127.74,125.48,126.33,59475600,104.00076
2005-11-28,127.25,127.27,125.29,126.85,54882400,104.42885
2005-11-21,125.15,127.41,124.98,127.13,45646100,104.65936
2005-11-14,123.79,125.28,122.86,125.13,58794400,103.01286
2005-11-07,122.37,123.84,121.75,123.76,52100000,101.88502
2005-10-31,120.29,122.66,120.13,122.11,72425900,100.52666
2005-10-24,118.44,120.54,117.93,119.80,73540700,98.62496
2005-10-17,118.80,119.81,117.12,118.13,97643200,97.25013
2005-10-10,119.68,119.71,116.88,118.67,83304200,97.69469
2005-10-03,122.96,123.34,118.17,119.61,86885200,98.46854
2005-09-26,122.02,123.04,121.02,123.04,61923700,101.29227
2005-09-19,123.47,123.61,120.44,121.44,75254000,99.97508
2005-09-12,124.45,124.67,122.87,123.50,59544100,101.67097
2005-09-06,122.66,124.74,122.65,124.60,45290900,102.14175
2005-08-29,120.41,123.15,120.38,122.27,71103300,100.23171
2005-08-22,122.58,123.23,120.68,120.76,60354600,98.99388
2005-08-15,123.22,123.87,121.84,122.47,52731200,100.39567
2005-08-08,123.15,124.50,122.38,123.06,56199300,100.87932
2005-08-01,123.83,124.74,122.67,122.88,45370700,100.73177
2005-07-25,123.41,124.64,122.85,123.74,50696100,101.43676
2005-07-18,122.50,123.73,122.05,123.54,67791800,101.27281
2005-07-11,121.33,123.44,121.31,122.84,52491200,100.69897
2005-07-05,119.25,121.32,118.26,121.32,67918100,99.45295
2005-06-27,118.97,120.40,118.75,119.53,48740100,97.98558
2005-06-20,121.08,121.94,118.84,118.98,49593400,97.53471
2005-06-13,119.94,121.90,119.81,121.36,46905900,99.48574
2005-06-06,119.95,121.25,119.44,120.20,48509500,98.13873
2005-05-31,120.08,120.92,119.40,120.15,53423000,98.09791
2005-05-23,119.21,120.25,118.83,120.25,43432600,98.17955
2005-05-16,115.70,119.41,115.66,119.12,59267400,97.25695
2005-05-09,117.21,118.08,114.80,115.72,78073000,94.48098
2005-05-02,116.07,118.00,115.52,117.09,77480900,95.59953
2005-04-25,115.86,116.77,113.97,115.75,77103400,94.50548
2005-04-18,114.12,116.50,113.55,115.57,89699800,94.35851
2005-04-11,118.29,119.06,114.10,114.15,84367100,93.19913
2005-04-04,117.36,119.26,116.74,118.00,56442100,96.34251
2005-03-28,117.42,118.99,116.25,117.43,67951700,95.87713
2005-03-21,118.71,118.93,116.75,117.14,69116600,95.64036
2005-03-14,120.61,121.46,118.15,118.54,59293000,96.7834
2005-03-07,122.66,123.25,120.16,120.39,56838700,97.90928
2005-02-28,121.15,122.83,120.04,122.73,59660300,99.81232
2005-02-22,119.90,121.67,118.58,121.43,69613400,98.75507
2005-02-14,120.69,121.46,119.90,120.39,47531000,97.90928
2005-02-07,120.25,121.04,119.25,120.77,47789300,98.21832
2005-01-31,117.95,120.43,117.71,120.23,50740900,97.77916
2005-01-24,117.09,117.75,116.37,117.43,60099900,95.50201
2005-01-18,118.05,119.62,116.65,116.78,61745000,94.97338
2005-01-10,118.34,119.46,117.50,118.24,57990700,96.16075
2005-01-03,121.56,121.76,118.00,118.44,58849000,96.32341
